Tag,Title,Authors,Month,Year
Escorcia_2015_CVPR,On the Relationship Between Visual Attributes and Convolutional Networks,"Escorcia, Victor and Carlos Niebles, Juan and Ghanem, Bernard",June,2015
Zhao_2015_CVPR,Saliency Detection by Multi-Context Deep Learning,"Zhao, Rui and Ouyang, Wanli and Li, Hongsheng and Wang, Xiaogang",June,2015
Xie_2015_CVPR,DeepShape: Deep Learned Shape Descriptor for 3D Shape Matching and Retrieval,"Xie, Jin and Fang, Yi and Zhu, Fan and Wong, Edward",June,2015
Chen_2015_CVPR,Bayesian Adaptive Matrix Factorization With Automatic Model Selection,"Chen, Peixian and Wang, Naiyan and Zhang, Nevin L. and Yeung, Dit-Yan",June,2015
Nie_2015_CVPR,Joint Action Recognition and Pose Estimation From Video,"Xiaohan Nie, Bruce and Xiong, Caiming and Zhu, Song-Chun",June,2015
Yu_2015_CVPR,Fast Action Proposals for Human Action Detection and Search,"Yu, Gang and Yuan, Junsong",June,2015
Song_2015_CVPR,Joint Multi-Feature Spatial Context for Scene Recognition on the Semantic Manifold,"Song, Xinhang and Jiang, Shuqiang and Herranz, Luis",June,2015
Gueguen_2015_CVPR,Large-Scale Damage Detection Using Satellite Imagery,"Gueguen, Lionel and Hamid, Raffay",June,2015
Liu_2015_CVPR,A Novel Locally Linear KNN Model for Visual Recognition,"Liu, Qingfeng and Liu, Chengjun",June,2015
Kim_2015_CVPR,Bilinear Random Projections for Locality-Sensitive Binary Codes,"Kim, Saehoon and Choi, Seungjin",June,2015
Fan_2015_CVPR,Combining Local Appearance and Holistic View: Dual-Source Deep Neural Networks for Human Pose Estimation,"Fan, Xiaochuan and Zheng, Kang and Lin, Yuewei and Wang, Song",June,2015
Li_2015_CVPR,Superpixel Segmentation Using Linear Spectral Clustering,"Li, Zhengqin and Chen, Jiansheng",June,2015
Chen_2015_CVPR,Person Count Localization in Videos From Noisy Foreground and Detections,"Chen, Sheng and Fern, Alan and Todorovic, Sinisa",June,2015
Zhang_2015_CVPR,Good Features to Track for Visual SLAM,"Zhang, Guangcong and Vela, Patricio A.",June,2015
Isola_2015_CVPR,Discovering States and Transformations in Image Collections,"Isola, Phillip and Lim, Joseph J. and Adelson, Edward H.",June,2015
Hur_2015_CVPR,Generalized Deformable Spatial Pyramid: Geometry-Preserving Dense Correspondence Estimation,"Hur, Junhwa and Lim, Hwasup and Park, Changsoo and Chul Ahn, Sang",June,2015
Royer_2015_CVPR,Classifier Adaptation at Prediction Time,"Royer, Amelie and Lampert, Christoph H.",June,2015
Meyer_2015_CVPR,Phase-Based Frame Interpolation for Video,"Meyer, Simone and Wang, Oliver and Zimmer, Henning and Grosse, Max and Sorkine-Hornung, Alexander",June,2015
Liu_2015_CVPR,Matching-CNN Meets KNN: Quasi-Parametric Human Parsing,"Liu, Si and Liang, Xiaodan and Liu, Luoqi and Shen, Xiaohui and Yang, Jianchao and Xu, Changsheng and Lin, Liang and Cao, Xiaochun and Yan, Shuicheng",June,2015
Haner_2015_CVPR,Absolute Pose for Cameras Under Flat Refractive Interfaces,"Haner, Sebastian and Astrom, Kalle",June,2015
Chia_2015_CVPR,Protecting Against Screenshots: An Image Processing Approach,"Yong-Sang Chia, Alex and Bandara, Udana and Wang, Xiangyu and Hirano, Hiromi",June,2015
Akhter_2015_CVPR,Pose-Conditioned Joint Angle Limits for 3D Human Pose Reconstruction,"Akhter, Ijaz and Black, Michael J.",June,2015
Sadeghi_2015_CVPR,VisKE: Visual Knowledge Extraction and Question Answering by Visual Verification of Relation Phrases,"Sadeghi, Fereshteh and Kumar Divvala, Santosh K. and Farhadi, Ali",June,2015
Du_2015_CVPR,A Graphical Model Approach for Matching Partial Signatures,"Du, Xianzhi and Doermann, David and Abd-Almageed, Wael",June,2015
Fang_2015_CVPR,From Captions to Visual Concepts and Back,"Fang, Hao and Gupta, Saurabh and Iandola, Forrest and Srivastava, Rupesh K. and Deng, Li and Dollar, Piotr and Gao, Jianfeng and He, Xiaodong and Mitchell, Margaret and Platt, John C. and Lawrence Zitnick, C. and Zweig, Geoffrey",June,2015
Jing_2015_CVPR,Semi-Supervised Low-Rank Mapping Learning for Multi-Label Classification,"Jing, Liping and Yang, Liu and Yu, Jian and Ng, Michael K.",June,2015
Zhou_2015_CVPR,ConceptLearner: Discovering Visual Concepts From Weakly Labeled Image Collections,"Zhou, Bolei and Jagadeesh, Vignesh and Piramuthu, Robinson",June,2015
Rastegari_2015_CVPR,Computationally Bounded Retrieval,"Rastegari, Mohammad and Keskin, Cem and Kohli, Pushmeet and Izadi, Shahram",June,2015
Tulsiani_2015_CVPR,Viewpoints and Keypoints,"Tulsiani, Shubham and Malik, Jitendra",June,2015
Yan_2015_CVPR,Discrete Hyper-Graph Matching,"Yan, Junchi and Zhang, Chao and Zha, Hongyuan and Liu, Wei and Yang, Xiaokang and Chu, Stephen M.",June,2015
Su_2015_CVPR,Rolling Shutter Motion Deblurring,"Su, Shuochen and Heidrich, Wolfgang",June,2015
Dosovitskiy_2015_CVPR,Learning to Generate Chairs With Convolutional Neural Networks,"Dosovitskiy, Alexey and Tobias Springenberg, Jost and Brox, Thomas",June,2015
Jeon_2015_CVPR,Accurate Depth Map Estimation From a Lenslet Light Field Camera,"Jeon, Hae-Gon and Park, Jaesik and Choe, Gyeongmin and Park, Jinsun and Bok, Yunsu and Tai, Yu-Wing and So Kweon, In",June,2015
Zhao_2015_CVPR,Deep Semantic Ranking Based Hashing for Multi-Label Image Retrieval,"Zhao, Fang and Huang, Yongzhen and Wang, Liang and Tan, Tieniu",June,2015
Chen_2015_CVPR,Similarity Learning on an Explicit Polynomial Kernel Feature Map for Person Re-Identification,"Chen, Dapeng and Yuan, Zejian and Hua, Gang and Zheng, Nanning and Wang, Jingdong",June,2015
Krahenbuhl_2015_CVPR,Learning to Propose Objects,"Krahenbuhl, Philipp and Koltun, Vladlen",June,2015
Ren_2015_CVPR,Basis Mapping Based Boosting for Object Detection,"Ren, Haoyu and Li, Ze-Nian",June,2015
Zbontar_2015_CVPR,Computing the Stereo Matching Cost With a Convolutional Neural Network,"Zbontar, Jure and LeCun, Yann",June,2015
Xiong_2015_CVPR,Recognize Complex Events From Static Images by Fusing Deep Channels,"Xiong, Yuanjun and Zhu, Kai and Lin, Dahua and Tang, Xiaoou",June,2015
Yang_2015_CVPR,Multi-Feature Max-Margin Hierarchical Bayesian Model for Action Recognition,"Yang, Shuang and Yuan, Chunfeng and Wu, Baoxin and Hu, Weiming and Wang, Fangshi",June,2015
Wang_2015_CVPR,Model Recommendation: Generating Object Detectors From Few Samples,"Wang, Yu-Xiong and Hebert, Martial",June,2015
Malti_2015_CVPR,A Linear Least-Squares Solution to Elastic Shape-From-Template,"Malti, Abed and Bartoli, Adrien and Hartley, Richard",June,2015
Bourmaud_2015_CVPR,Robust Large Scale Monocular Visual SLAM,"Bourmaud, Guillaume and Megret, Remi",June,2015
Lee_2015_CVPR,Membership Representation for Detecting Block-Diagonal Structure in Low-Rank or Sparse Subspace Clustering,"Lee, Minsik and Lee, Jieun and Lee, Hyeogjin and Kwak, Nojun",June,2015
Huang_2015_CVPR,Bayesian Inference for Neighborhood Filters With Application in Denoising,"Huang, Chao-Tsung",June,2015
Lin_2015_CVPR,"Deep LAC: Deep Localization, Alignment and Classification for Fine-Grained Recognition","Lin, Di and Shen, Xiaoyong and Lu, Cewu and Jia, Jiaya",June,2015
Hsieh_2015_CVPR,Unconstrained Realtime Facial Performance Capture,"Hsieh, Pei-Lun and Ma, Chongyang and Yu, Jihun and Li, Hao",June,2015
Yue_2015_CVPR,Blind Optical Aberration Correction by Exploring Geometric and Visual Priors,"Yue, Tao and Suo, Jinli and Wang, Jue and Cao, Xun and Dai, Qionghai",June,2015
Movshovitz-Attias_2015_CVPR,Ontological Supervision for Fine Grained Classification of Street View Storefronts,"Movshovitz-Attias, Yair and Yu, Qian and Stumpe, Martin C. and Shet, Vinay and Arnoud, Sacha and Yatziv, Liron",June,2015
Fried_2015_CVPR,Finding Distractors In Images,"Fried, Ohad and Shechtman, Eli and Goldman, Dan B. and Finkelstein, Adam",June,2015
Pinheiro_2015_CVPR,From Image-Level to Pixel-Level Labeling With Convolutional Networks,"Pinheiro, Pedro O. and Collobert, Ronan",June,2015
Yu_2015_CVPR,Semantic Alignment of LiDAR Data at City Scale,"Yu, Fisher and Xiao, Jianxiong and Funkhouser, Thomas",June,2015
Hallman_2015_CVPR,Oriented Edge Forests for Boundary Detection,"Hallman, Sam and Fowlkes, Charless C.",June,2015
Zheng_2015_CVPR,Query-Adaptive Late Fusion for Image Search and Person Re-Identification,"Zheng, Liang and Wang, Shengjin and Tian, Lu and He, Fei and Liu, Ziqiong and Tian, Qi",June,2015
Zhang_2015_CVPR,Filtered Feature Channels for Pedestrian Detection,"Zhang, Shanshan and Benenson, Rodrigo and Schiele, Bernt",June,2015
Liu_2015_CVPR,GRSA: Generalized Range Swap Algorithm for the Efficient Optimization of MRFs,"Liu, Kangwei and Zhang, Junge and Yang, Peipei and Huang, Kaiqi",June,2015
Yang_2015_CVPR,PatchCut: Data-Driven Object Segmentation via Local Shape Transfer,"Yang, Jimei and Price, Brian and Cohen, Scott and Lin, Zhe and Yang, Ming-Hsuan",June,2015
Zheng_2015_CVPR,Illumination and Reflectance Spectra Separation of a Hyperspectral Image Meets Low-Rank Matrix Factorization,"Zheng, Yinqiang and Sato, Imari and Sato, Yoichi",June,2015
Wang_2015_CVPR,Semantic Part Segmentation Using Compositional Model Combining Shape and Appearance,"Wang, Jianyu and Yuille, Alan L.",June,2015
Xu_2015_CVPR,A Discriminative CNN Video Representation for Event Detection,"Xu, Zhongwen and Yang, Yi and Hauptmann, Alex G.",June,2015
Torii_2015_CVPR,24/7 Place Recognition by View Synthesis,"Torii, Akihiko and Arandjelovic, Relja and Sivic, Josef and Okutomi, Masatoshi and Pajdla, Tomas",June,2015
Deza_2015_CVPR,Understanding Image Virality,"Deza, Arturo and Parikh, Devi",June,2015
Tapaswi_2015_CVPR,Book2Movie: Aligning Video Scenes With Book Chapters,"Tapaswi, Makarand and Bauml, Martin and Stiefelhagen, Rainer",June,2015
Chen_2015_CVPR,3D Model-Based Continuous Emotion Recognition,"Chen, Hui and Li, Jiangdong and Zhang, Fengjun and Li, Yang and Wang, Hongan",June,2015
Paisitkriangkrai_2015_CVPR,Learning to Rank in Person Re-Identification With Metric Ensembles,"Paisitkriangkrai, Sakrapee and Shen, Chunhua and van den Hengel, Anton",June,2015
Qi_2015_CVPR,Making Better Use of Edges via Perceptual Grouping,"Qi, Yonggang and Song, Yi-Zhe and Xiang, Tao and Zhang, Honggang and Hospedales, Timothy and Li, Yi and Guo, Jun",June,2015
Lee_2015_CVPR,Real-Time Joint Estimation of Camera Orientation and Vanishing Points,"Lee, Jeong-Kyun and Yoon, Kuk-Jin",June,2015
Wang_2015_CVPR,Sketch-Based 3D Shape Retrieval Using Convolutional Neural Networks,"Wang, Fang and Kang, Le and Li, Yi",June,2015
Tong_2015_CVPR,Salient Object Detection via Bootstrap Learning,"Tong, Na and Lu, Huchuan and Ruan, Xiang and Yang, Ming-Hsuan",June,2015
Bendale_2015_CVPR,Towards Open World Recognition,"Bendale, Abhijit and Boult, Terrance",June,2015
Xiang_2015_CVPR,Data-Driven 3D Voxel Patterns for Object Category Recognition,"Xiang, Yu and Choi, Wongun and Lin, Yuanqing and Savarese, Silvio",June,2015
Wu_2015_CVPR,3D ShapeNets: A Deep Representation for Volumetric Shapes,"Wu, Zhirong and Song, Shuran and Khosla, Aditya and Yu, Fisher and Zhang, Linguang and Tang, Xiaoou and Xiao, Jianxiong",June,2015
Hsu_2015_CVPR,Robust Image Alignment With Multiple Feature Descriptors and Matching-Guided Neighborhoods,"Hsu, Kuang-Jui and Lin, Yen-Yu and Chuang, Yung-Yu",June,2015
Klare_2015_CVPR,Pushing the Frontiers of Unconstrained Face Detection and Recognition: IARPA Janus Benchmark A,"Klare, Brendan F. and Klein, Ben and Taborsky, Emma and Blanton, Austin and Cheney, Jordan and Allen, Kristen and Grother, Patrick and Mah, Alan and Jain, Anil K.",June,2015
Tao_2015_CVPR,"Depth From Shading, Defocus, and Correspondence Using Light-Field Angular Coherence","Tao, Michael W. and Srinivasan, Pratul P. and Malik, Jitendra and Rusinkiewicz, Szymon and Ramamoorthi, Ravi",June,2015
Wu_2015_CVPR,New Insights Into Laplacian Similarity Search,"Wu, Xiao-Ming and Li, Zhenguo and Chang, Shih-Fu",June,2015
Tariq_2015_CVPR,Feature-Independent Context Estimation for Automatic Image Annotation,"Tariq, Amara and Foroosh, Hassan",June,2015
Kar_2015_CVPR,Category-Specific Object Reconstruction From a Single Image,"Kar, Abhishek and Tulsiani, Shubham and Carreira, Joao and Malik, Jitendra",June,2015
Su_2015_CVPR,Active Sample Selection and Correction Propagation on a Gradually-Augmented Graph,"Su, Hang and Yin, Zhaozheng and Kanade, Takeo and Huh, Seungil",June,2015
Zhang_2015_CVPR,Efficient and Accurate Approximations of Nonlinear Convolutional Networks,"Zhang, Xiangyu and Zou, Jianhua and Ming, Xiang and He, Kaiming and Sun, Jian",June,2015
Kim_2015_CVPR,Ranking and Retrieval of Image Sequences From Multiple Paragraph Queries,"Kim, Gunhee and Moon, Seungwhan and Sigal, Leonid",June,2015
Zhang_2015_CVPR,Casual Stereoscopic Panorama Stitching,"Zhang, Fan and Liu, Feng",June,2015
Bodis-Szomoru_2015_CVPR,Superpixel Meshes for Fast Edge-Preserving Surface Reconstruction,"Bodis-Szomoru, Andras and Riemenschneider, Hayko and Van Gool, Luc",June,2015
Dekel_2015_CVPR,Best-Buddies Similarity for Robust Template Matching,"Dekel, Tali and Oron, Shaul and Rubinstein, Michael and Avidan, Shai and Freeman, William T.",June,2015
Taniai_2015_CVPR,Superdifferential Cuts for Binary Energies,"Taniai, Tatsunori and Matsushita, Yasuyuki and Naemura, Takeshi",June,2015
Conigliaro_2015_CVPR,The S-Hock Dataset: Analyzing Crowds at the Stadium,"Conigliaro, Davide and Rota, Paolo and Setti, Francesco and Bassetti, Chiara and Conci, Nicola and Sebe, Nicu and Cristani, Marco",June,2015
Wang_2015_CVPR,Discriminant Analysis on Riemannian Manifold of Gaussian Distributions for Face Recognition With Image Sets,"Wang, Wen and Wang, Ruiping and Huang, Zhiwu and Shan, Shiguang and Chen, Xilin",June,2015
Georgiadis_2015_CVPR,Texture Representations for Image and Video Synthesis,"Georgiadis, Georgios and Chiuso, Alessandro and Soatto, Stefano",June,2015
Shen_2015_CVPR,Shadow Optimization From Structured Deep Edge Detection,"Shen, Li and Wee Chua, Teck and Leman, Karianto",June,2015
Baust_2015_CVPR,Total Variation Regularization of Shape Signals,"Baust, Maximilian and Demaret, Laurent and Storath, Martin and Navab, Nassir and Weinmann, Andreas",June,2015
Teney_2015_CVPR,Learning Similarity Metrics for Dynamic Scene Segmentation,"Teney, Damien and Brown, Matthew and Kit, Dmitry and Hall, Peter",June,2015
Li_2015_CVPR,Subspace Clustering by Mixture of Gaussian Regression,"Li, Baohua and Zhang, Ying and Lin, Zhouchen and Lu, Huchuan",June,2015
Kim_2015_CVPR,DASC: Dense Adaptive Self-Correlation Descriptor for Multi-Modal and Multi-Spectral Correspondence,"Kim, Seungryong and Min, Dongbo and Ham, Bumsub and Ryu, Seungchul and Do, Minh N. and Sohn, Kwanghoon",June,2015
Possegger_2015_CVPR,In Defense of Color-Based Model-Free Tracking,"Possegger, Horst and Mauthner, Thomas and Bischof, Horst",June,2015
Russakovsky_2015_CVPR,Best of Both Worlds: Human-Machine Collaboration for Object Annotation,"Russakovsky, Olga and Li, Li-Jia and Fei-Fei, Li",June,2015
Szpak_2015_CVPR,Robust Multiple Homography Estimation: An Ill-Solved Problem,"Szpak, Zygmunt L. and Chojnacki, Wojciech and van den Hengel, Anton",June,2015
Yao_2015_CVPR,Semi-Supervised Domain Adaptation With Subspace Learning for Visual Recognition,"Yao, Ting and Pan, Yingwei and Ngo, Chong-Wah and Li, Houqiang and Mei, Tao",June,2015
Pero_2015_CVPR,Articulated Motion Discovery Using Pairs of Trajectories,"Del Pero, Luca and Ricco, Susanna and Sukthankar, Rahul and Ferrari, Vittorio",June,2015
Bernard_2015_CVPR,A Solution for Multi-Alignment by Transformation Synchronisation,"Bernard, Florian and Thunberg, Johan and Gemmar, Peter and Hertel, Frank and Husch, Andreas and Goncalves, Jorge",June,2015
Cheng_2015_CVPR,A Convex Optimization Approach to Robust Fundamental Matrix Estimation,"Cheng, Yongfang and Lopez, Jose A. and Camps, Octavia and Sznaier, Mario",June,2015
Agudo_2015_CVPR,Simultaneous Pose and Non-Rigid Shape With Particle Dynamics,"Agudo, Antonio and Moreno-Noguer, Francesc",June,2015
Kim_2015_CVPR,Semi-Supervised Learning With Explicit Relationship Regularization,"In Kim, Kwang and Tompkin, James and Pfister, Hanspeter and Theobalt, Christian",June,2015
Liao_2015_CVPR,Person Re-Identification by Local Maximal Occurrence Representation and Metric Learning,"Liao, Shengcai and Hu, Yang and Zhu, Xiangyu and Li, Stan Z.",June,2015
Zhao_2015_CVPR,Joint Patch and Multi-Label Learning for Facial Action Unit Detection,"Zhao, Kaili and Chu, Wen-Sheng and De la Torre, Fernando and Cohn, Jeffrey F. and Zhang, Honggang",June,2015
Liu_2015_CVPR,Real-Time Visual Analysis of Microvascular Blood Flow for Critical Care,"Liu, Chao and Gomez, Hernando and Narasimhan, Srinivasa and Dubrawski, Artur and Pinsky, Michael R. and Zuckerbraun, Brian",June,2015
Wen_2015_CVPR,JOTS: Joint Online Tracking and Segmentation,"Wen, Longyin and Du, Dawei and Lei, Zhen and Li, Stan Z. and Yang, Ming-Hsuan",June,2015
Xu_2015_CVPR,Gaze-Enabled Egocentric Video Summarization via Constrained Submodular Maximization,"Xu, Jia and Mukherjee, Lopamudra and Li, Yin and Warner, Jamieson and Rehg, James M. and Singh, Vikas",June,2015
Lu_2015_CVPR,Sparse Depth Super Resolution,"Lu, Jiajun and Forsyth, David",June,2015
Yang_2015_CVPR,Efficient Illuminant Estimation for Color Constancy Using Grey Pixels,"Yang, Kai-Fu and Gao, Shao-Bing and Li, Yong-Jie",June,2015
Xu_2015_CVPR,Can Humans Fly? Action Understanding With Multiple Classes of Actors,"Xu, Chenliang and Hsieh, Shao-Hang and Xiong, Caiming and Corso, Jason J.",June,2015
Zhang_2015_CVPR,Reweighted Laplace Prior Based Hyperspectral Compressive Sensing for Unknown Sparsity,"Zhang, Lei and Wei, Wei and Zhang, Yanning and Tian, Chunna and Li, Fei",June,2015
Shrivastava_2015_CVPR,Class Consistent Multi-Modal Fusion With Binary Features,"Shrivastava, Ashish and Rastegari, Mohammad and Shekhar, Sumit and Chellappa, Rama and Davis, Larry S.",June,2015
Albl_2015_CVPR,R6P - Rolling Shutter Absolute Camera Pose,"Albl, Cenek and Kukelova, Zuzana and Pajdla, Tomas",June,2015
Moreno_2015_CVPR,Embedded Phase Shifting: Robust Phase Shifting With Embedded Signals,"Moreno, Daniel and Son, Kilho and Taubin, Gabriel",June,2015
Thanh_2015_CVPR,Shape and Light Directions From Shading and Polarization,"Ngo Thanh, Trung and Nagahara, Hajime and Taniguchi, Rin-ichiro",June,2015
Fang_2015_CVPR,3D Deep Shape Descriptor,"Fang, Yi and Xie, Jin and Dai, Guoxian and Wang, Meng and Zhu, Fan and Xu, Tiantian and Wong, Edward",June,2015
Du_2015_CVPR,Cross-Age Face Verification by Coordinating With Cross-Face Age Verification,"Du, Liang and Ling, Haibin",June,2015
Bi_2015_CVPR,Beyond Mahalanobis Metric: Cayley-Klein Metric Learning,"Bi, Yanhong and Fan, Bin and Wu, Fuchao",June,2015
Li_2015_CVPR,From Dictionary of Visual Words to Subspaces: Locality-Constrained Affine Subspace Coding,"Li, Peihua and Lu, Xiaoxiao and Wang, Qilong",June,2015
Chen_2015_CVPR,FPA-CS: Focal Plane Array-Based Compressive Imaging in Short-Wave Infrared,"Chen, Huaijin and Salman Asif, M. and Sankaranarayanan, Aswin C. and Veeraraghavan, Ashok",June,2015
